x_bin,y_bin,z_bin,physical_dose_Gy,z_depth_cm,LETd_keV_um,RBE_wedenberg_ref,RBE_mcnamara_ref,alpha_beta_x_Gy,dose_Gy,dose_RBE_wedenberg_ref,dose_RBE_mcnamara_ref
0,0,87,0.0,8.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,88,0.0,8.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,89,0.0,8.950000000000001,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,90,0.0,9.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,91,0.0,9.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,92,4.939802974762884e-16,9.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,93,0.0,9.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,94,0.0,9.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,95,0.0,9.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,96,0.0,9.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,97,0.0,9.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,98,0.0,9.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,99,4.438467201991315e-16,9.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,100,0.0,10.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,101,0.0,10.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,102,0.0,10.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,103,0.0,10.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,104,0.0,10.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,105,0.0,10.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,106,0.0,10.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,107,0.0,10.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,108,0.0,10.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,109,0.0,10.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,110,0.0,11.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,111,0.0,11.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,112,0.0,11.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,113,0.0,11.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,114,0.0,11.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,115,0.0,11.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,116,0.0,11.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,117,0.0,11.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,118,0.0,11.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,119,0.0,11.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,120,0.0,12.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,121,0.0,12.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,122,0.0,12.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,123,9.252867222420136e-11,12.35,21.59305572509766,2.033557632301906,1.8590917661116175,3.0,2.0,4.067115264603812,3.718183532223235
0,0,124,0.0,12.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,125,0.0,12.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,126,0.0,12.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,127,0.0,12.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,128,0.0,12.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,129,0.0,12.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,130,0.0,13.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,131,0.0,13.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,132,0.0,13.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,133,0.0,13.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,134,0.0,13.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,135,0.0,13.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,136,0.0,13.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,137,0.0,13.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,138,0.0,13.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,139,0.0,13.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,140,0.0,14.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,141,0.0,14.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,142,0.0,14.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,143,0.0,14.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,144,0.0,14.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,145,0.0,14.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,146,0.0,14.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,147,0.0,14.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,148,0.0,14.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,149,0.0,14.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,150,0.0,15.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,151,0.0,15.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,152,0.0,15.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,153,0.0,15.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,154,0.0,15.45,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,155,0.0,15.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,156,0.0,15.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,157,0.0,15.75,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,158,0.0,15.85,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,159,0.0,15.95,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,160,0.0,16.05,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
