x_bin,y_bin,z_bin,physical_dose_Gy,z_depth_cm,LETd_keV_um,RBE_wedenberg_ref,RBE_mcnamara_ref,alpha_beta_x_Gy,dose_Gy,dose_RBE_wedenberg_ref,dose_RBE_mcnamara_ref
0,0,19,1.660778616496827e-05,1.9500000000000002,0.9850133657455444,1.044575810432434,1.11625349521637,1.412,4.0,4.178303241729736,4.46501398086548
0,0,20,1.686938048806041e-05,2.0500000000000003,1.076337337493896,1.04862642288208,1.119038343429565,1.412,4.0,4.19450569152832,4.47615337371826
0,0,21,1.681860157987103e-05,2.15,1.052951574325562,1.047590494155884,1.118325710296631,1.412,4.0,4.190361976623536,4.473302841186524
0,0,22,1.707013689156156e-05,2.25,1.109614968299866,1.05009913444519,1.120051622390747,1.412,4.0,4.20039653778076,4.480206489562988
0,0,23,1.71614192367997e-05,2.35,1.038463234901428,1.046948194503784,1.117884159088135,1.412,4.0,4.187792778015136,4.47153663635254
0,0,24,1.700029315543361e-05,2.45,0.9364358186721802,1.042415738105774,1.114769816398621,1.412,4.0,4.169662952423096,4.459079265594484
0,0,25,1.718405292194802e-05,2.5500000000000003,1.145711660385132,1.051694631576538,1.121149897575378,1.412,4.0,4.206778526306152,4.484599590301512
0,0,26,1.720316868158989e-05,2.6500000000000004,1.026454448699951,1.046415567398071,1.117517948150635,1.412,4.0,4.185662269592284,4.47007179260254
0,0,27,1.751899435475934e-05,2.75,1.109922885894775,1.050112724304199,1.120061039924622,1.412,4.0,4.200450897216796,4.480244159698488
0,0,28,1.771977622411214e-05,2.85,1.13944399356842,1.051417708396912,1.120959281921387,1.412,4.0,4.205670833587648,4.483837127685548
0,0,29,1.746019370330032e-05,2.95,1.140824794769287,1.051478743553162,1.121001243591309,1.412,4.0,4.205914974212648,4.484004974365236
0,0,30,1.744292785588186e-05,3.0500000000000003,1.022214770317078,1.04622745513916,1.117388606071472,1.412,4.0,4.18490982055664,4.469554424285888
0,0,31,1.772525502019562e-05,3.1500000000000004,1.004133224487305,1.045425057411194,1.116837024688721,1.412,4.0,4.181700229644776,4.467348098754884
0,0,32,1.815337782318238e-05,3.25,1.093165159225464,1.049371361732483,1.119550824165344,1.412,4.0,4.197485446929932,4.478203296661376
0,0,33,1.85800399776781e-05,3.35,1.20210075378418,1.054182767868042,1.12286376953125,1.412,4.0,4.216731071472168,4.491455078125
0,0,34,1.893379521789029e-05,3.45,1.205791234970093,1.054345488548279,1.122975945472717,1.412,4.0,4.217381954193116,4.491903781890868
0,0,35,1.924227581184823e-05,3.5500000000000003,1.398160815238953,1.062795281410217,1.128805756568909,1.412,4.0,4.251181125640868,4.515223026275636
0,0,36,1.912949301186018e-05,3.6500000000000004,1.383553385734558,1.062155604362488,1.128363966941833,1.412,4.0,4.248622417449952,4.513455867767332
0,0,37,1.951659942278638e-05,3.75,1.451766967773438,1.065139651298523,1.130425810813904,1.412,4.0,4.260558605194092,4.521703243255616
0,0,38,1.9273245925433e-05,3.85,1.343574643135071,1.06040346622467,1.127154111862183,1.412,4.0,4.24161386489868,4.508616447448732
0,0,39,1.968098695215303e-05,3.95,1.411643147468567,1.063385248184204,1.129213333129883,1.412,4.0,4.253540992736816,4.516853332519532
0,0,40,1.996654646063689e-05,4.05,1.277821660041809,1.05751621723175,1.12516176700592,1.412,4.0,4.230064868927,4.50064706802368
0,0,41,1.94330423255451e-05,4.15,1.151766777038574,1.051962018013,1.121334075927734,1.412,4.0,4.207848072052,4.485336303710936
0,0,42,1.985121161851566e-05,4.25,1.362292766571045,1.061224102973938,1.127720713615417,1.412,4.0,4.244896411895752,4.510882854461668
0,0,43,2.016402504523285e-05,4.3500000000000005,1.290318012237549,1.058065414428711,1.125540614128113,1.412,4.0,4.232261657714844,4.502162456512452
0,0,44,2.010460411838721e-05,4.45,1.245045304298401,1.056074380874634,1.124167561531067,1.412,4.0,4.224297523498536,4.496670246124268
0,0,45,2.032049815170467e-05,4.55,1.192259788513184,1.053748965263367,1.122564911842346,1.412,4.0,4.214995861053468,4.490259647369384
0,0,46,2.106813553837128e-05,4.65,1.289728403091431,1.058039546012878,1.12552273273468,1.412,4.0,4.232158184051512,4.50209093093872
0,0,47,2.136981493094936e-05,4.75,1.316019296646118,1.059194326400757,1.126319527626038,1.412,4.0,4.236777305603028,4.505278110504152
0,0,48,2.172561289626174e-05,4.8500000000000005,1.247544884681702,1.056184411048889,1.124243378639221,1.412,4.0,4.224737644195556,4.496973514556884
0,0,49,2.209388912888244e-05,4.95,1.342093706130981,1.060338497161865,1.127109169960022,1.412,4.0,4.24135398864746,4.508436679840088
0,0,50,2.222710827481933e-05,5.050000000000001,1.309450030326843,1.058905839920044,1.126120448112488,1.412,4.0,4.235623359680176,4.504481792449952
0,0,51,2.259944994875696e-05,5.15,1.399044632911682,1.062833905220032,1.128832459449768,1.412,4.0,4.251335620880128,4.515329837799072
0,0,52,2.290263364557177e-05,5.25,1.471117734909058,1.065984845161438,1.131010055541992,1.412,4.0,4.263939380645752,4.524040222167968
0,0,53,2.318498081876896e-05,5.3500000000000005,1.452921509742737,1.065190076828003,1.130460619926453,1.412,4.0,4.260760307312012,4.521842479705812
0,0,54,2.366583430557512e-05,5.45,1.701407551765442,1.07599949836731,1.137944459915161,1.412,4.0,4.30399799346924,4.551777839660644
0,0,55,2.425538514216896e-05,5.550000000000001,1.628764986991882,1.072849154472351,1.135760903358459,1.412,4.0,4.291396617889404,4.543043613433836
0,0,56,2.428026164125185e-05,5.65,1.479721188545227,1.066360354423523,1.131269812583923,1.412,4.0,4.265441417694092,4.525079250335692
0,0,57,2.412967842246871e-05,5.75,1.563501954078674,1.070011973381042,1.133796215057373,1.412,4.0,4.280047893524168,4.535184860229492
0,0,58,2.466533806000371e-05,5.8500000000000005,1.554460167884827,1.069618463516235,1.13352382183075,1.412,4.0,4.27847385406494,4.534095287323
0,0,59,2.535717248974834e-05,5.95,1.650436162948608,1.073789834976196,1.136412739753723,1.412,4.0,4.295159339904784,4.545650959014892
0,0,60,2.602919812488835e-05,6.050000000000001,1.626222610473633,1.072738766670227,1.135684490203857,1.412,4.0,4.290955066680908,4.542737960815428
0,0,61,2.603372558951378e-05,6.15,1.772098422050476,1.079057574272156,1.140065908432007,1.412,4.0,4.316230297088624,4.560263633728028
0,0,62,2.68850453721825e-05,6.25,1.600270509719849,1.071611166000366,1.134903430938721,1.412,4.0,4.286444664001464,4.539613723754884
0,0,63,2.734790723479819e-05,6.3500000000000005,1.729629635810852,1.077221274375916,1.138791799545288,1.412,4.0,4.308885097503664,4.555167198181152
0,0,64,2.846934694389347e-05,6.45,1.779125809669495,1.079361200332642,1.140276551246643,1.412,4.0,4.317444801330568,4.561106204986572
0,0,65,2.94820074486779e-05,6.550000000000001,1.89624547958374,1.084410309791565,1.143783450126648,1.412,4.0,4.33764123916626,4.575133800506592
